Load data info from ./datainfo/train_df_6_5.pickle
Number of samples in training dataset: 16315
Number of samples in validation dataset: 4075

Moving model to GPU...

Loaded weights from: ./models/t000102050809_v04060710_im184x608_s5x7_b8_rnn1000_optAdagrad_lr0.0005.model.train

Begin training model...

Batch Number 3867 Loss: 3.666
Batch Number 3868 Loss: 2.417
Batch Number 3869 Loss: 1.727
Batch Number 3870 Loss: 0.948
Batch Number 3871 Loss: 1.053
Batch Number 3872 Loss: 1.274
Batch Number 3873 Loss: 3.056
Batch Number 3874 Loss: 0.862
Batch Number 3875 Loss: 0.693
Batch Number 3876 Loss: 1.580
Batch Number 3877 Loss: 1.450
Batch Number 3878 Loss: 1.226
Batch Number 3879 Loss: 1.793
Batch Number 3880 Loss: 2.324
Batch Number 3881 Loss: 7.649
Batch Number 3882 Loss: 0.994
Batch Number 3883 Loss: 0.763
Batch Number 3884 Loss: 2.489
Batch Number 3885 Loss: 1.766
Batch Number 3886 Loss: 1.556
Batch Number 3887 Loss: 1.660
Batch Number 3888 Loss: 1.535
Batch Number 3889 Loss: 3.062
Batch Number 3890 Loss: 0.742
Batch Number 3891 Loss: 0.929
Batch Number 3892 Loss: 1.695
Batch Number 3893 Loss: 0.737
Batch Number 3894 Loss: 1.695
Batch Number 3895 Loss: 1.094
Batch Number 3896 Loss: 1.281
Batch Number 3897 Loss: 1.421
Batch Number 3898 Loss: 0.908
Batch Number 3899 Loss: 0.580
Batch Number 3900 Loss: 5.938
Batch Number 3901 Loss: 1.747
Batch Number 3902 Loss: 1.460
Batch Number 3903 Loss: 2.482
Batch Number 3904 Loss: 1.332
Batch Number 3905 Loss: 0.805
Batch Number 3906 Loss: 1.955
Batch Number 3907 Loss: 0.558
Batch Number 3908 Loss: 1.736
Batch Number 3909 Loss: 1.348
Batch Number 3910 Loss: 1.247
Batch Number 3911 Loss: 1.309
Batch Number 3912 Loss: 1.846
Batch Number 3913 Loss: 1.156
Batch Number 3914 Loss: 0.748
Batch Number 3915 Loss: 2.994
Batch Number 3916 Loss: 1.114
Batch Number 3917 Loss: 1.269
Batch Number 3918 Loss: 3.119
Batch Number 3919 Loss: 1.153
Batch Number 3920 Loss: 1.646
Batch Number 3921 Loss: 0.588
Batch Number 3922 Loss: 2.459
Batch Number 3923 Loss: 2.229
Batch Number 3924 Loss: 1.588
Batch Number 3925 Loss: 1.420
Batch Number 3926 Loss: 0.773
Batch Number 3927 Loss: 2.084
Batch Number 3928 Loss: 1.316
Batch Number 3929 Loss: 1.405
Batch Number 3930 Loss: 0.773
Batch Number 3931 Loss: 0.925
Batch Number 3932 Loss: 1.173
Batch Number 3933 Loss: 0.354
Batch Number 3934 Loss: 0.765
Batch Number 3935 Loss: 2.084
Batch Number 3936 Loss: 0.995
Batch Number 3937 Loss: 0.683
Batch Number 3938 Loss: 1.469
Batch Number 3939 Loss: 1.465
Batch Number 3940 Loss: 4.843
Batch Number 3941 Loss: 1.786
Batch Number 3942 Loss: 1.858
Batch Number 3943 Loss: 0.879
Batch Number 3944 Loss: 1.345
Batch Number 3945 Loss: 1.757
Batch Number 3946 Loss: 0.625
Batch Number 3947 Loss: 1.402
Batch Number 3948 Loss: 1.808
Batch Number 3949 Loss: 2.863
Batch Number 3950 Loss: 0.945
Batch Number 3951 Loss: 2.741
Batch Number 3952 Loss: 1.045
Batch Number 3953 Loss: 1.749
Batch Number 3954 Loss: 0.813
Batch Number 3955 Loss: 0.647
Batch Number 3956 Loss: 3.155
Batch Number 3957 Loss: 1.658
Batch Number 3958 Loss: 0.873
Batch Number 3959 Loss: 1.046
Batch Number 3960 Loss: 1.967
Batch Number 3961 Loss: 1.383
Batch Number 3962 Loss: 2.128
Batch Number 3963 Loss: 1.559
Batch Number 3964 Loss: 1.771
Batch Number 3965 Loss: 0.939
Batch Number 3966 Loss: 1.344
Batch Number 3967 Loss: 1.562
Batch Number 3968 Loss: 3.116
Batch Number 3969 Loss: 4.488
Batch Number 3970 Loss: 1.608
Batch Number 3971 Loss: 1.259
Batch Number 3972 Loss: 1.860
Batch Number 3973 Loss: 3.798
Batch Number 3974 Loss: 1.021
Batch Number 3975 Loss: 3.228
Batch Number 3976 Loss: 0.996
Batch Number 3977 Loss: 0.971
Batch Number 3978 Loss: 1.468
Batch Number 3979 Loss: 2.350
Batch Number 3980 Loss: 1.653
Batch Number 3981 Loss: 1.551
Batch Number 3982 Loss: 1.912
Batch Number 3983 Loss: 1.656
Batch Number 3984 Loss: 1.185
Batch Number 3985 Loss: 1.052
Batch Number 3986 Loss: 1.969
Batch Number 3987 Loss: 1.703
Batch Number 3988 Loss: 2.070
Batch Number 3989 Loss: 0.748
Batch Number 3990 Loss: 1.153
Batch Number 3991 Loss: 1.893
Batch Number 3992 Loss: 2.152
Batch Number 3993 Loss: 0.955
Batch Number 3994 Loss: 0.929
Batch Number 3995 Loss: 3.049
Batch Number 3996 Loss: 1.369
Batch Number 3997 Loss: 3.486
Batch Number 3998 Loss: 1.423
Batch Number 3999 Loss: 0.932
Batch Number 4000 Loss: 0.965
Batch Number 4001 Loss: 0.707
Batch Number 4002 Loss: 1.652
Batch Number 4003 Loss: 0.999
Batch Number 4004 Loss: 3.692
Batch Number 4005 Loss: 1.026
Batch Number 4006 Loss: 0.847
Batch Number 4007 Loss: 1.007
Batch Number 4008 Loss: 0.850
Batch Number 4009 Loss: 1.299
Batch Number 4010 Loss: 1.384
Batch Number 4011 Loss: 1.511
Batch Number 4012 Loss: 0.646
Batch Number 4013 Loss: 1.094
Batch Number 4014 Loss: 1.762
Batch Number 4015 Loss: 4.069
Batch Number 4016 Loss: 2.419
Batch Number 4017 Loss: 1.292
Batch Number 4018 Loss: 1.696
Batch Number 4019 Loss: 3.043
Batch Number 4020 Loss: 1.256
Batch Number 4021 Loss: 0.848
Batch Number 4022 Loss: 1.183
Batch Number 4023 Loss: 1.253
Batch Number 4024 Loss: 0.964
Batch Number 4025 Loss: 1.334
Batch Number 4026 Loss: 0.488
Batch Number 4027 Loss: 1.996
Batch Number 4028 Loss: 0.898
Batch Number 4029 Loss: 0.394
Batch Number 4030 Loss: 1.429
Batch Number 4031 Loss: 0.913
Batch Number 4032 Loss: 1.110
Batch Number 4033 Loss: 1.444
Batch Number 4034 Loss: 1.812
Batch Number 4035 Loss: 2.666
Batch Number 4036 Loss: 1.968
Batch Number 4037 Loss: 1.465
Batch Number 4038 Loss: 2.284
Batch Number 4039 Loss: 0.694
Batch Number 4040 Loss: 0.532
Batch Number 4041 Loss: 2.735
Batch Number 4042 Loss: 2.433
Batch Number 4043 Loss: 1.218
Batch Number 4044 Loss: 1.795
Batch Number 4045 Loss: 0.559
Batch Number 4046 Loss: 1.321
Batch Number 4047 Loss: 1.080
Batch Number 4048 Loss: 0.666
Batch Number 4049 Loss: 0.867
Batch Number 4050 Loss: 3.015
Batch Number 4051 Loss: 0.850
Batch Number 4052 Loss: 0.565
Batch Number 4053 Loss: 4.349
Batch Number 4054 Loss: 1.089
Batch Number 4055 Loss: 1.638
Batch Number 4056 Loss: 7.619
Batch Number 4057 Loss: 0.826
Batch Number 4058 Loss: 1.848
Batch Number 4059 Loss: 1.471
Batch Number 4060 Loss: 5.970
Batch Number 4061 Loss: 0.741
Batch Number 4062 Loss: 1.403
Batch Number 4063 Loss: 0.718
Batch Number 4064 Loss: 1.721
Batch Number 4065 Loss: 2.302
Batch Number 4066 Loss: 1.206
Batch Number 4067 Loss: 4.750
Batch Number 4068 Loss: 1.392
Batch Number 4069 Loss: 1.404
Batch Number 4070 Loss: 0.443
Batch Number 4071 Loss: 1.485
Batch Number 4072 Loss: 1.898
Batch Number 4073 Loss: 1.211
Batch Number 4074 Loss: 1.682
Batch Number 4075 Loss: 0.733
Batch Number 4076 Loss: 2.160
Batch Number 4077 Loss: 0.835
Batch Number 4078 Loss: 0.916
Epoch 1 Training Time: 24 minutes 0 sec
Mean MSE Loss: 6.306


Epoch 1 Validation Time: 1 minutes -1358 sec
Mean MSE Loss: 97.694

Save model at epoch 1, mean of valid loss: 97.694
Save model at epoch 1, mean of train loss: 6.306
Batch Number 1 Loss: 2.244
Batch Number 2 Loss: 1.203
Batch Number 3 Loss: 1.498
Batch Number 4 Loss: 5.700
Batch Number 5 Loss: 2.729
Batch Number 6 Loss: 1.084
Batch Number 7 Loss: 1.951
Batch Number 8 Loss: 0.756
Batch Number 9 Loss: 1.069
Batch Number 10 Loss: 1.376
Batch Number 11 Loss: 0.775
Batch Number 12 Loss: 0.934
Batch Number 13 Loss: 2.234
Batch Number 14 Loss: 0.514
Batch Number 15 Loss: 1.720
Batch Number 16 Loss: 1.361
Batch Number 17 Loss: 2.443
Batch Number 18 Loss: 0.871
Batch Number 19 Loss: 1.270
Batch Number 20 Loss: 0.988
Batch Number 21 Loss: 1.759
Batch Number 22 Loss: 1.904
Batch Number 23 Loss: 1.408
Batch Number 24 Loss: 1.492
Batch Number 25 Loss: 1.448
Batch Number 26 Loss: 0.921
Batch Number 27 Loss: 1.111
Batch Number 28 Loss: 1.539
Batch Number 29 Loss: 0.744
Batch Number 30 Loss: 2.058
Batch Number 31 Loss: 1.410
Batch Number 32 Loss: 0.886
Batch Number 33 Loss: 1.790
Batch Number 34 Loss: 1.198
Batch Number 35 Loss: 2.114
Batch Number 36 Loss: 1.156
Batch Number 37 Loss: 1.393
Batch Number 38 Loss: 1.837
Batch Number 39 Loss: 1.604
Batch Number 40 Loss: 3.204
Batch Number 41 Loss: 1.263
Batch Number 42 Loss: 0.885
Batch Number 43 Loss: 1.785
Batch Number 44 Loss: 1.015
Batch Number 45 Loss: 1.376
Batch Number 46 Loss: 0.838
Batch Number 47 Loss: 1.652
Batch Number 48 Loss: 0.627
Batch Number 49 Loss: 0.520
Batch Number 50 Loss: 0.576
Batch Number 51 Loss: 0.687
Batch Number 52 Loss: 2.096
Batch Number 53 Loss: 1.016
Batch Number 54 Loss: 1.364
Batch Number 55 Loss: 0.803
Batch Number 56 Loss: 1.077
Batch Number 57 Loss: 0.752
Batch Number 58 Loss: 0.787
Batch Number 59 Loss: 0.932
Batch Number 60 Loss: 2.772
Batch Number 61 Loss: 0.921
Batch Number 62 Loss: 1.753
Batch Number 63 Loss: 1.096
Batch Number 64 Loss: 1.095
Batch Number 65 Loss: 1.517
Batch Number 66 Loss: 1.334
Batch Number 67 Loss: 1.649
Batch Number 68 Loss: 0.770
Batch Number 69 Loss: 0.850
Batch Number 70 Loss: 2.058
Batch Number 71 Loss: 1.092
Batch Number 72 Loss: 1.296
Batch Number 73 Loss: 0.792
Batch Number 74 Loss: 0.910
Batch Number 75 Loss: 1.004
Batch Number 76 Loss: 1.038
Batch Number 77 Loss: 1.621
Batch Number 78 Loss: 1.701
Batch Number 79 Loss: 2.452
Batch Number 80 Loss: 1.554
Batch Number 81 Loss: 1.616
Batch Number 82 Loss: 0.775
Batch Number 83 Loss: 1.114
Batch Number 84 Loss: 0.654
Batch Number 85 Loss: 0.717
Batch Number 86 Loss: 1.293
Batch Number 87 Loss: 1.839
Batch Number 88 Loss: 1.779
Batch Number 89 Loss: 1.698
Batch Number 90 Loss: 1.961
Batch Number 91 Loss: 1.257
Batch Number 92 Loss: 2.026
Batch Number 93 Loss: 1.076
Batch Number 94 Loss: 1.337
Batch Number 95 Loss: 0.720
Batch Number 96 Loss: 2.004
Batch Number 97 Loss: 0.590
Batch Number 98 Loss: 1.869
Batch Number 99 Loss: 0.338
Batch Number 100 Loss: 1.129
Batch Number 101 Loss: 1.062
Batch Number 102 Loss: 1.399
Batch Number 103 Loss: 1.970
Batch Number 104 Loss: 0.525
Batch Number 105 Loss: 1.972
Batch Number 106 Loss: 0.928
Batch Number 107 Loss: 0.551
Batch Number 108 Loss: 0.932
Batch Number 109 Loss: 1.927
Batch Number 110 Loss: 0.974
Batch Number 111 Loss: 0.633
Batch Number 112 Loss: 1.210
Batch Number 113 Loss: 1.009
Batch Number 114 Loss: 2.162
Batch Number 115 Loss: 0.768
Batch Number 116 Loss: 0.555
Batch Number 117 Loss: 1.124
Batch Number 118 Loss: 1.209
Batch Number 119 Loss: 2.334
Batch Number 120 Loss: 0.745
Batch Number 121 Loss: 1.726
Batch Number 122 Loss: 1.133
Batch Number 123 Loss: 4.253
Batch Number 124 Loss: 0.403
Batch Number 125 Loss: 0.784
Batch Number 126 Loss: 1.826
Batch Number 127 Loss: 0.899
Batch Number 128 Loss: 1.004
Batch Number 129 Loss: 0.974
Batch Number 130 Loss: 1.809
Batch Number 131 Loss: 1.533
Batch Number 132 Loss: 1.124
Batch Number 133 Loss: 3.394
Batch Number 134 Loss: 0.834
Batch Number 135 Loss: 2.356
Batch Number 136 Loss: 0.800
Batch Number 137 Loss: 2.423
Batch Number 138 Loss: 0.904
Batch Number 139 Loss: 1.078
Batch Number 140 Loss: 0.280
Batch Number 141 Loss: 0.979
Batch Number 142 Loss: 1.866
Batch Number 143 Loss: 1.114
Batch Number 144 Loss: 3.069
Batch Number 145 Loss: 1.955
Batch Number 146 Loss: 0.793
Batch Number 147 Loss: 1.096
Batch Number 148 Loss: 4.833
Batch Number 149 Loss: 1.067
Batch Number 150 Loss: 0.352
Batch Number 151 Loss: 0.501
Batch Number 152 Loss: 1.912
Batch Number 153 Loss: 1.053
Batch Number 154 Loss: 1.765
Batch Number 155 Loss: 0.911
Batch Number 156 Loss: 0.736
Batch Number 157 Loss: 0.843
Batch Number 158 Loss: 1.377
Batch Number 159 Loss: 2.214
Batch Number 160 Loss: 0.741
Batch Number 161 Loss: 2.488
Batch Number 162 Loss: 0.989
Batch Number 163 Loss: 0.843
Batch Number 164 Loss: 2.814
Batch Number 165 Loss: 0.970
Batch Number 166 Loss: 1.408
Batch Number 167 Loss: 0.499
Batch Number 168 Loss: 0.482
Batch Number 169 Loss: 0.688
Batch Number 170 Loss: 1.224
Batch Number 171 Loss: 1.798
Batch Number 172 Loss: 2.536
Batch Number 173 Loss: 1.047
Batch Number 174 Loss: 1.822
Batch Number 175 Loss: 1.313
Batch Number 176 Loss: 0.624
Batch Number 177 Loss: 1.274
Batch Number 178 Loss: 0.810
Batch Number 179 Loss: 0.588
Batch Number 180 Loss: 0.984
Batch Number 181 Loss: 0.720
Batch Number 182 Loss: 0.766
Batch Number 183 Loss: 3.477
Batch Number 184 Loss: 0.331
Batch Number 185 Loss: 1.642
Batch Number 186 Loss: 1.554
Batch Number 187 Loss: 1.104
Batch Number 188 Loss: 1.014
Batch Number 189 Loss: 0.988
Batch Number 190 Loss: 1.009
Batch Number 191 Loss: 1.531
Batch Number 192 Loss: 1.147
Batch Number 193 Loss: 0.851
Batch Number 194 Loss: 0.971
Batch Number 195 Loss: 0.965
Batch Number 196 Loss: 2.491
Batch Number 197 Loss: 0.887
Batch Number 198 Loss: 1.787
Batch Number 199 Loss: 1.353
Batch Number 200 Loss: 1.312
Batch Number 201 Loss: 1.682
Batch Number 202 Loss: 7.144
Batch Number 203 Loss: 1.630
Batch Number 204 Loss: 2.056
Batch Number 205 Loss: 0.626
Batch Number 206 Loss: 1.203
Batch Number 207 Loss: 1.270
Batch Number 208 Loss: 1.096
Batch Number 209 Loss: 2.226
Batch Number 210 Loss: 1.725
Batch Number 211 Loss: 0.560
Batch Number 212 Loss: 1.942
Batch Number 213 Loss: 1.622
Batch Number 214 Loss: 0.859
Batch Number 215 Loss: 0.838
Batch Number 216 Loss: 1.100
Batch Number 217 Loss: 1.337
Batch Number 218 Loss: 1.613
Batch Number 219 Loss: 2.703
Batch Number 220 Loss: 0.831
Batch Number 221 Loss: 1.205
Batch Number 222 Loss: 0.932
Batch Number 223 Loss: 0.970
Batch Number 224 Loss: 3.438
Batch Number 225 Loss: 1.005
Batch Number 226 Loss: 1.100
Batch Number 227 Loss: 2.820
Batch Number 228 Loss: 1.748
Batch Number 229 Loss: 1.600
Batch Number 230 Loss: 2.318
Batch Number 231 Loss: 1.002
Batch Number 232 Loss: 1.134
Batch Number 233 Loss: 1.254
Batch Number 234 Loss: 1.064
Batch Number 235 Loss: 1.118
Batch Number 236 Loss: 1.590
Batch Number 237 Loss: 1.054
Batch Number 238 Loss: 1.827
Batch Number 239 Loss: 0.836
Batch Number 240 Loss: 1.008
Batch Number 241 Loss: 1.184
Batch Number 242 Loss: 3.054
Batch Number 243 Loss: 0.730
Batch Number 244 Loss: 1.551
Batch Number 245 Loss: 1.691
Batch Number 246 Loss: 1.235
Batch Number 247 Loss: 0.559
Batch Number 248 Loss: 0.720
Batch Number 249 Loss: 0.556
Batch Number 250 Loss: 1.292
Batch Number 251 Loss: 1.113
Batch Number 252 Loss: 0.843
Batch Number 253 Loss: 0.610
Batch Number 254 Loss: 1.913
Batch Number 255 Loss: 2.624
Batch Number 256 Loss: 1.420
Batch Number 257 Loss: 1.339
Batch Number 258 Loss: 1.123
Batch Number 259 Loss: 1.364
Batch Number 260 Loss: 1.232
Batch Number 261 Loss: 1.839
Batch Number 262 Loss: 0.540
Batch Number 263 Loss: 0.718
Batch Number 264 Loss: 1.165
Batch Number 265 Loss: 0.562
Batch Number 266 Loss: 1.448
Batch Number 267 Loss: 1.988
Batch Number 268 Loss: 1.414
Batch Number 269 Loss: 1.953
Batch Number 270 Loss: 0.829
Batch Number 271 Loss: 1.169
Batch Number 272 Loss: 0.671
Batch Number 273 Loss: 1.247
Batch Number 274 Loss: 0.954
Batch Number 275 Loss: 0.780
Batch Number 276 Loss: 1.039
Batch Number 277 Loss: 0.605
Batch Number 278 Loss: 1.057
Batch Number 279 Loss: 1.214
Batch Number 280 Loss: 1.547
Batch Number 281 Loss: 1.583
Batch Number 282 Loss: 1.629
Batch Number 283 Loss: 0.941
Batch Number 284 Loss: 0.359
Batch Number 285 Loss: 2.018
Batch Number 286 Loss: 1.720
Batch Number 287 Loss: 0.859
Batch Number 288 Loss: 2.187
Batch Number 289 Loss: 0.525
Batch Number 290 Loss: 1.237
Batch Number 291 Loss: 0.932
Batch Number 292 Loss: 1.229
Batch Number 293 Loss: 8.199
Batch Number 294 Loss: 1.226
Batch Number 295 Loss: 3.590
Batch Number 296 Loss: 1.482
Batch Number 297 Loss: 1.682
Batch Number 298 Loss: 2.176
Batch Number 299 Loss: 1.485
Batch Number 300 Loss: 0.820
Batch Number 301 Loss: 0.819
Batch Number 302 Loss: 1.919
Batch Number 303 Loss: 0.534
Batch Number 304 Loss: 1.255
Batch Number 305 Loss: 1.908
Batch Number 306 Loss: 0.862
Batch Number 307 Loss: 0.987
Batch Number 308 Loss: 2.454
Batch Number 309 Loss: 2.181
Batch Number 310 Loss: 1.754
Batch Number 311 Loss: 1.290
Batch Number 312 Loss: 1.691
Batch Number 313 Loss: 0.537
Batch Number 314 Loss: 3.486
Batch Number 315 Loss: 2.051
Batch Number 316 Loss: 1.063
Batch Number 317 Loss: 1.328
Batch Number 318 Loss: 1.673
Batch Number 319 Loss: 1.101
Batch Number 320 Loss: 1.000
Batch Number 321 Loss: 1.489
Batch Number 322 Loss: 0.990
Batch Number 323 Loss: 0.510
Batch Number 324 Loss: 0.508
Batch Number 325 Loss: 0.625
Batch Number 326 Loss: 1.638
Batch Number 327 Loss: 0.288
Batch Number 328 Loss: 2.578
Batch Number 329 Loss: 0.652
Batch Number 330 Loss: 1.437
Batch Number 331 Loss: 1.166
Batch Number 332 Loss: 1.281
Batch Number 333 Loss: 2.922
Batch Number 334 Loss: 1.945
Batch Number 335 Loss: 1.336
Batch Number 336 Loss: 4.035
Batch Number 337 Loss: 1.105
Batch Number 338 Loss: 0.986
Batch Number 339 Loss: 4.069
Batch Number 340 Loss: 1.933
Batch Number 341 Loss: 0.809
Batch Number 342 Loss: 1.007
Batch Number 343 Loss: 0.524
Batch Number 344 Loss: 0.805
Batch Number 345 Loss: 1.321
Batch Number 346 Loss: 0.915
Batch Number 347 Loss: 0.883
Batch Number 348 Loss: 1.297
Batch Number 349 Loss: 2.529
Batch Number 350 Loss: 0.838
Batch Number 351 Loss: 0.966
Batch Number 352 Loss: 3.604
Batch Number 353 Loss: 0.714
Batch Number 354 Loss: 0.817
Batch Number 355 Loss: 1.240
Batch Number 356 Loss: 2.163
Batch Number 357 Loss: 2.516
Batch Number 358 Loss: 0.974
Batch Number 359 Loss: 0.821
Batch Number 360 Loss: 1.854
Batch Number 361 Loss: 5.373
Batch Number 362 Loss: 2.760
Batch Number 363 Loss: 1.108
Batch Number 364 Loss: 0.942
Batch Number 365 Loss: 1.275
Batch Number 366 Loss: 1.126
Batch Number 367 Loss: 0.606
Batch Number 368 Loss: 1.273
Batch Number 369 Loss: 0.582
Batch Number 370 Loss: 1.562
Batch Number 371 Loss: 1.280
Batch Number 372 Loss: 0.855
Batch Number 373 Loss: 0.862
Batch Number 374 Loss: 1.670
Batch Number 375 Loss: 1.539
Batch Number 376 Loss: 1.496
Batch Number 377 Loss: 0.990
Batch Number 378 Loss: 0.875
Batch Number 379 Loss: 0.979
Batch Number 380 Loss: 0.776
Batch Number 381 Loss: 3.069
Batch Number 382 Loss: 2.688
Batch Number 383 Loss: 1.176
Batch Number 384 Loss: 4.545
Batch Number 385 Loss: 0.547
Batch Number 386 Loss: 1.416
Batch Number 387 Loss: 0.905
Batch Number 388 Loss: 0.973
Batch Number 389 Loss: 0.970
Batch Number 390 Loss: 1.845
Batch Number 391 Loss: 1.986
Batch Number 392 Loss: 2.708
Batch Number 393 Loss: 0.726
Batch Number 394 Loss: 1.387
Batch Number 395 Loss: 0.692
Batch Number 396 Loss: 2.015
Batch Number 397 Loss: 0.682
Batch Number 398 Loss: 1.488
Batch Number 399 Loss: 0.675
Batch Number 400 Loss: 0.812
Batch Number 401 Loss: 1.522
Batch Number 402 Loss: 1.676
Batch Number 403 Loss: 0.697
Batch Number 404 Loss: 0.336
Batch Number 405 Loss: 0.980
Batch Number 406 Loss: 1.271
Batch Number 407 Loss: 0.818
Batch Number 408 Loss: 0.748
Batch Number 409 Loss: 1.436
Batch Number 410 Loss: 1.617
Batch Number 411 Loss: 0.505
Batch Number 412 Loss: 1.184
Batch Number 413 Loss: 1.109
Batch Number 414 Loss: 2.225
Batch Number 415 Loss: 2.622
Batch Number 416 Loss: 1.979
Batch Number 417 Loss: 0.853
Batch Number 418 Loss: 0.779
Batch Number 419 Loss: 0.795
Batch Number 420 Loss: 0.627
Batch Number 421 Loss: 1.373
Batch Number 422 Loss: 1.286
Batch Number 423 Loss: 1.842
Batch Number 424 Loss: 3.776
Batch Number 425 Loss: 0.717
Batch Number 426 Loss: 0.569
Batch Number 427 Loss: 0.816
Batch Number 428 Loss: 1.363
Batch Number 429 Loss: 2.696
Batch Number 430 Loss: 2.831
Batch Number 431 Loss: 3.699
Batch Number 432 Loss: 2.544
Batch Number 433 Loss: 1.155
Batch Number 434 Loss: 2.657
Batch Number 435 Loss: 0.587
Batch Number 436 Loss: 1.739
Batch Number 437 Loss: 0.552
Batch Number 438 Loss: 0.963
Batch Number 439 Loss: 0.604
Batch Number 440 Loss: 1.278
Batch Number 441 Loss: 1.337
Batch Number 442 Loss: 2.184
Batch Number 443 Loss: 1.180
Batch Number 444 Loss: 1.064
Batch Number 445 Loss: 1.585
Batch Number 446 Loss: 1.181
Batch Number 447 Loss: 1.672
Batch Number 448 Loss: 1.584
Batch Number 449 Loss: 0.950
Batch Number 450 Loss: 1.476
Batch Number 451 Loss: 0.472
Batch Number 452 Loss: 2.696
Batch Number 453 Loss: 1.833
Batch Number 454 Loss: 0.773
Batch Number 455 Loss: 1.511
Batch Number 456 Loss: 0.724
Batch Number 457 Loss: 1.228
Batch Number 458 Loss: 1.027
Batch Number 459 Loss: 0.769
Batch Number 460 Loss: 0.680
Batch Number 461 Loss: 1.039
Batch Number 462 Loss: 1.920
Batch Number 463 Loss: 6.583
Batch Number 464 Loss: 0.916
Batch Number 465 Loss: 1.109
Batch Number 466 Loss: 1.083
Batch Number 467 Loss: 1.559
Batch Number 468 Loss: 1.209
Batch Number 469 Loss: 1.479
Batch Number 470 Loss: 1.170
Batch Number 471 Loss: 0.744
Batch Number 472 Loss: 1.010
Batch Number 473 Loss: 0.752
Batch Number 474 Loss: 1.149
Batch Number 475 Loss: 0.512
Batch Number 476 Loss: 0.980
Batch Number 477 Loss: 0.640
Batch Number 478 Loss: 1.942
Batch Number 479 Loss: 1.725
Batch Number 480 Loss: 1.760
Batch Number 481 Loss: 1.610
Batch Number 482 Loss: 1.719
Batch Number 483 Loss: 1.980
Batch Number 484 Loss: 1.871
Batch Number 485 Loss: 0.610
Batch Number 486 Loss: 1.460
Batch Number 487 Loss: 1.307
Batch Number 488 Loss: 0.401
Batch Number 489 Loss: 0.935
Batch Number 490 Loss: 1.190
Batch Number 491 Loss: 0.632
Batch Number 492 Loss: 1.333
Batch Number 493 Loss: 0.689
Batch Number 494 Loss: 0.828
Batch Number 495 Loss: 0.883
Batch Number 496 Loss: 0.544
Batch Number 497 Loss: 0.652
Batch Number 498 Loss: 1.151
Batch Number 499 Loss: 1.718
Batch Number 500 Loss: 0.986
Batch Number 501 Loss: 1.668
Batch Number 502 Loss: 3.265
Batch Number 503 Loss: 0.639
Batch Number 504 Loss: 0.705
Batch Number 505 Loss: 1.611
Batch Number 506 Loss: 1.502
Batch Number 507 Loss: 1.185
Batch Number 508 Loss: 1.138
Batch Number 509 Loss: 1.262
Batch Number 510 Loss: 0.739
Batch Number 511 Loss: 1.570
Batch Number 512 Loss: 1.149
Batch Number 513 Loss: 0.561
Batch Number 514 Loss: 1.520
Batch Number 515 Loss: 0.545
Batch Number 516 Loss: 0.486
Batch Number 517 Loss: 1.158
Batch Number 518 Loss: 0.857
Batch Number 519 Loss: 0.446
Batch Number 520 Loss: 1.602
Batch Number 521 Loss: 1.233
Batch Number 522 Loss: 1.511
Batch Number 523 Loss: 0.818
Batch Number 524 Loss: 0.796
Batch Number 525 Loss: 1.493
Batch Number 526 Loss: 0.921
Batch Number 527 Loss: 0.888
Batch Number 528 Loss: 1.087
Batch Number 529 Loss: 0.521
Batch Number 530 Loss: 0.972
Batch Number 531 Loss: 0.748
Batch Number 532 Loss: 3.205
